4003102;物品栏已满，无法购买物品。
4003103;时效性的道具无法向NPC出售。
4003104;[%s] 购买数量
4003105;总价：%s Ely
4003106;左键双击卖出
4003107;无法转卖的物品
4003108;想要购买道具[%s]完成技能升级么？
4004001;移动到村庄？若选择“否”将在存储的爱丽丝石塔复活。
4004002;移动到村庄？若选择“否”将移动到石塔，选择“立即复活”时将在原地复活。
4004011;“使用不屈精神物品时，死亡后复活也不会损失经验值。确定使用?”
4004012;??? ??? ???? ???????.
4004013;???? ?? ??????? ??? ?? ?? ???, ?? ???? ?? ????.
4004014;?? ???? ???? ???????. 
4004101;人品未开启，无法触发人品爆发。
4004201;人品爆发后可额外增加属性,同时消耗人品值值 %d 点。
4004301;镶嵌成功了，快来检查一下拼图属性吧！
4004302;人品爆发！可惜人品值不足，请在商城购买人品能量剂进行补充。
4004303;人品爆发！本次镶嵌属性额外增加啦！
4005001;幸运 %+d 
4005002;力量 %+d 
4005003;体力 %+d 
4005004;魔法力 %+d 
4005005;状态已提高。
4006001;键输入持续时间已过，请再进行键输入操作。
4007001;请注意！[%s]道具已到时间限制，无法再发挥功效，请立即更换。
4007002;请注意！[%s]道具已到时间限制，无法再发挥功效，请立即更换。
4008001;战斗中无法使用。
4100001;超出限制人数.
4150001;你身上有已过期的装扮，请续时，或在“我的饰品”中丢弃。
4150003;无法试穿不符合性别要求的商品。
4150004;时尚值不够，无法完成此次购买
4150005;你的饰品盒子已满，请空出位置后再购买。
4150006;未试穿新商品，请试穿新装饰后再试。
4150007;购买清单中有不符合人气限制的商品，请去除勾选。
4150008;无商品可购买，请添加商品。
4150009;购买成功，是否保存新形象？
4150010;时尚点数不足，无法续时。
4150011;时尚点数足够，可续时。续时时长为商品的默认使用时长。
4150012;续时成功。
4150013;未试穿新商品，请试穿后再试。
4150014;物品已过期，无法试穿，请续费或者更换装饰。
4150015;你还未保存形象，是否退出？
4150016;该商品还有使用时长，如果点击续时，新购买的时间可以叠加剩余时间哦。是否确认丢弃？
4150017;该商品未过期，是否确认丢弃？
4150018;请先换算后再兑换。
4150019;用于兑换的人气值必须大于或等于20
4150020;用于兑换的人气值必须小于1000000
4150022;人气值不足，请重新输入后再兑换。
4150023;每天只能进行一次兑换。明天再来吧~
4150024;符合购买要求，请按确定键购买。
4150025;%d点人气值=1点时尚点数，请输入需要兑换的人气值。
4150026;每天只能进行一次兑换，赶紧用换来的时尚点数购买新装饰吧
4150027;每日登陆后即可获得%s点时尚点数
4150028;你已拥有%s点人气值，%s
4150029;物品购买成功，请在“我的饰品”界面保存新装扮哦~
4150030;人气越高，每日获得的时尚点数越多哦~
4160101;你是否要点燃新春经验爆竹，释放爆竹内所吸收经验？
4160102;放入新春火柴：
4160103;新春经验爆竹成功吸收了%d经验。
4160104;新春经验爆竹已被装满，无法吸收更多的经验，请使用新春火柴点燃。
4160105;请放入匹配的新春火柴。
4160106;无法找到放入的新春火柴。
4160107;新春火柴不足，无法点燃新春经验爆竹。
4160108;尚未吸收经验，无法开启。
4160121;潜力(未激活)
4160122;可以增加角色基本属性的系统，60级开放
4160123;潜力
4160124;可以增加角色基本属性的系统，日常获得途径在贝罗斯的彩虹钓鱼港口。\n夏诺每日任务的鱼竿可以钓到潜力药水。\n转职后如果上限有变化，会清除超出的属性。
4301001;请选择吸收血魄石还是替换你身上的血脉。
4301002;你确定要用%s血脉替换你的%s血脉么？ \n替换后会保留血脉的等级，同时清除觉醒和战魂。
4301003;你想要使用%s重置天赋么？
4301004;你想要花费%d彩虹币重置天赋么？
4301005;点击"是"按钮，选择%s天赋。
4301006;你想消耗%d个%s重置出战属性么？
4301007;血魄石不足，你想要花费%d彩虹币重置出战属性么？
4301008;你想消耗1个战魂营养剂补充50点战魂体力么？
4301009;补充药剂不足，你想消耗%d彩虹币补充50点战魂体力么？
4301101;%s血脉已升级至%s%s！\n您的属性得到了提升！
4301102;%s血脉已完成%s级所有等级！\n您的属性得到了提升！\n可以挑战%s级的血脉了！
4301103;已获得了%d点血脉值！
4301104;血脉槽已满，无法完成任务！
4301105;血脉槽已满，无法吸收血魄石！
4301106;已经成功替换%s血脉！
4301107;血魄石的品级不够，无法替换血脉！
4301108;不能替换相同的血脉！
4301109;血脉激活成功！
4301110;激活失败！未满足激活血脉的要求！
4301111;血脉尚未激活，角色到160级完成相关剧情任务后去血脉之地找神秘NPC激活血脉。
4301112;对方没有激活血脉。
4301113;血脉天赋已选择。
4301114;您还没有选择上一层天赋
4301115;血脉天赋已重置，请重新选择天赋。
4301116;您没有%s道具，彩虹币数量也不足，不能重置血脉天赋。
4301117;战魂经验值已增加%d，剩余培养次数为%d。
4301118;产生暴击！战魂经验值已增加%d，剩余培养次数为%d。
4301119;战魂已升级！请查看您的出战属性！
4301120;战魂已升级！解锁了新的组合技能！请查看您的出战属性！
4301121;已成功补充%d点战魂体力。
4301122;缺少战魂营养剂或足够的彩虹币，不能补充体力。
4301123;已成功重置属性。
4301124;重置属性失败，缺少足够的血脉石或者彩虹币。
4301125;血脉值不足，请补充血脉值。
4301126;没有战魂培养水晶，请到游戏商城购买。
4301127;已消耗%d点血脉值。
4301128;血脉培养次数不足，明天再来试试吧。
4301129;技能I
4301130;技能II
4301131;技能III
4301132;组合技。
4301133;当前体力不足以出战。
4301134;战魂体力值不足以释放战魂技能并保持出战状态，请补充战魂体力或让战魂休息！
4301201;血脉系统 (未激活)
4301202;角色到160级完成相关剧情任务后去血脉之地找神秘NPC激活血脉。
4301203;血脉系统 (R)
4301204;可确认血脉相关的信息
4301301;血脉等级达到司铎第一阶段级时开通
4301302;血脉等级达到半神中期第一阶段级时开通
4301401;修士
4301402;教甫
4301403;司铎
4301404;主教
4301405;半神初期
4301406;半神中期
4301407;半神后期
4301408;二等神初期
4301409;二等神中期
4301410;二等神后期
4301411;一等神初期
4301412;一等神中期
4301413;一等神后期
4301414;一等神巅峰
4301415;神王初期
4301416;神王中期
4301417;神王后期
4301418;神王巅峰
4301501;升级需要 %d点血脉值 \n人物等级需要达到 %d级
4301502;点击查看 %s等级内部情况
4301503;升级后将获得升级 %s 级血脉的资格。
4301504;当前血脉已经达到最高等级。
4301505;您已经选择了%s天赋
4301506;血脉升级至%s时开放
4301507;战魂等级：%d级
4301508;现在是出战状态，点击按钮切换至休息状态。\n体力为0时直接变成休息状态。
4301509;现在是休息状态，点击按钮消耗5点体力切换至出战状态，获得出战属性并且可以可以释放已经解锁的组合技。\n体力必须在10点及以上才能使用。
4301510;战魂处于出战状态，不能培养。
4301511;血脉等级未到，不能培养。
4301512;消耗%d点血脉值，充能到经验值并且消耗一次剩余培养次数，有一定几率爆发，爆发将获得10倍加成且增加一次培养次数。\n本次版本战魂只能升到60级。
4301513;消耗一个战魂培养水晶，充能到经验值并且消耗一次剩余培养次数，有更高的几率爆发，爆发将获得10倍加成且增加一次培养次数。每天前10次付费培养必出爆发。\n本次版本战魂只能升到60级。
4301514;剩余升级次数: %d
4301515;消耗战魂营养剂，恢复50点体力。
4301516;战魂处于出战状态，不能重置属性。
4301517;消耗%d个%s,重置出战的属性。
4301518;战魂升级至%d级时开放。
4301519;休息中
4301520;战斗中
4301601;第一阶段
4301602;第二阶段
4301603;第三阶段
4301604;第四阶段
4301605;第五阶段
4301606;第六阶段
4301607;第七阶段
4301608;第八阶段
4301609;第九阶段
4301610;第十阶段
4301801; 最大生命值 %+d
4301802; 最大法力值 %+d
4301803; 力量 %+d
4301804; 体力 %+d
4301805; 魔法力 %+d
4301806; 幸运 %+d
4301807; 防御力 %+d
4301808; 物理/魔法 命中率 %+d％
4301809; 物理/魔法 闪避率 %+d％
4301810; 格挡 %+d
4301811; 韧性 %+d
4301812; 物理/魔法 固定伤害 %+d
4301813; 物理/魔法 固定伤害减少 %+d
4301814; 物理/魔法 暴击概率 %+d％
4301815; 物理/魔法 暴击伤害 %+d％
4302101;亲爱的小伙伴，您已经好久没有登陆了，我们给您准备了一些礼物哦，加油！
4302102;这次礼物未领取的话隔天就会清除哦！
4302103;您已经领取了离线礼包，请到物品栏(I)中确认，每天登陆获得的收益会更高哦！
4302104;彩虹离线礼包
4302105;包裹已满或者游戏币已经达到上限，未能领取离线礼包。请空出包裹栏位置或者去仓库存储一些游戏币再尝试。
4302401;等级: 修士入门阶段
4302402;等级: 
4303101;开放时间：\n00:00-23:59
4303102;选择探险家神殿 
4303103;普通探险(适宜等级:200 - 240)
4303104;高级探险(适宜等级:240 - 260)
4303105;英雄探险(适宜等级:260 - 300)
4311203;服务器暂未开放登陆。\n详情请登陆官网http://chd.sdo.com新闻公告查看。
4311204;拼图属性转移功能暂未开启。详情请登陆官网http://chd.sdo.com新闻公告查看。
4311205;转移后原道具耐久被清除,被转移道具获得水晶对应比例的原道具耐久。
4350125;拼图重置系统暂未开启，开放时间可在彩虹岛官方网站上查询。
4350126;红包总金额不能超出身上的ely总数
4350127;今天已经烹饪过啦~
4350128;婚礼场景不能切线哦~
4350131;玩家等级达到%s级后，可以前往上京找“%s”处创立师门，开山收徒。
4350132;等级在%s-%s级之间可以拜师。
4350133;拜师请求需由%s方发起，需组队前往上京城“%s”处。
4350134;每个师父同时最多只能收%s个徒弟。
4350135;暂无徒弟，收徒请与意向拜师的玩家组队前往上京找“%s”举行拜师仪式
4350136;每日可向徒弟安排一些任务，快去让徒弟完成吧
4350137;徒弟完成全部任务，你将获得奖励
4350138;对方还没有发布缘分信息哦~
4350139;师父还没有发布缘分信息哦~
4350140;徒弟还未上交任务哦~
4350141;为师今日还没给你布置任务，要不你来催催为师啊(*^__^*) 
4350142;徒弟，为师每日给你布置点任务，你要乖乖完成哦~
4350143;已成功上交今日课程，可以领取今日教学奖励了哦~
4350144;今日课程还未完成哦~
4350145;完成并上交今日课程后才能领取哦~
4350146;加油升级，每到一定等级，为师都会给你奖励哦~-v-
4350147;等级不足%d级，不能创建师门
4350148;你已经有师门了哦~
4350149;请输入师门名字
4350150;已有该师门啦，换个名字试试~
4350151;请与需要拜师的玩家组队前来举行拜师仪式
4350152;队伍中只有拜师玩家和自己的时候才可以举行拜师哦
4350153;创建师门后才可以收徒哦~
4350154;现任徒弟数量已满，不能继续收徒哦~
4350155;队伍中的拜师玩家已有师门，不能拜你为师哦
4350156;队伍中的拜师玩家等级不在%d~%d以内，不能进行拜师
4350157;出师需要与徒弟组队才可以进行哦
4350158;队伍中只有自己和徒弟时才可以进行出师哦
4350159;没有师门就不要来捣乱了
4350160;对方不是你的徒弟，不要这样来调戏我
4350161;徒弟等级还未达到%d级，不能出师哦~
4350162;徒弟师徒值还未达到%d点，不能出师哦~
4350163;你已向对方发送收徒请求，请等待对方确认
4350164;徒弟符合等级%d、师徒值%d点的出师条件，确定让他出师吗？
4350165;%s在你的指导下顺利出师
4350166;ely不足，无法创建师门
4350167;%s想收你为徒，确定拜其为师吗？
4350168;等级到达%d级才可以收徒哦~
4350169;请两个人站近一点，才可以举行拜师仪式
4350170;哎呀，对方已不在队伍当中，拜师无法进行
4350171;你拒绝了对方的收徒请求
4350172;%s拒绝了你的收徒请求
4350173;请安需要师父在线才可以进行哦~
4350174;师父今日安好呀？萌萌的我又来烦你了，请师父指导指导我的今日修行吧
4350175;师父师父我升级啦，在你的辛勤教导下徒儿我天天都有吃药，有了你的庇护，再多的困难都不怕，爱你么么哒(づ￣ 3￣)づ
4350176;在师父的细心呵护我下，我变得越来越强啦，不过师父要是再多爱我一点的话，我可以变得更强哦(*^__^*) 
4350177;没有花儿开，也没有树儿高，师父你再放养我我头上都要长草啦o(︶︿︶)o
4350178;由于你上次将徒弟逐出师门，还处于7天不能的收徒的限制当中
4350179;徒弟7天内有登陆，将其逐出师门的话不会获得桃李指数奖励，且7天内不可收新的徒弟，确定将其逐出师门吗？
4350180;师父已经连续7天未上线，可与师父正常解除关系，但不会获得出师奖励，确定断绝关系吗？
4350181;师父7天内有登陆，断绝师徒关系的话7天内不可重新拜师，且不能获得出师奖励，确定断绝关系吗？
4350182;徒弟已不在队伍当中，不能出师
4350183;恭喜你顺利出师
4350184;解散师门后师门将不复存在，确定解散吗？
4350185;副职业不能拜师收徒
4350186;教学任务需要徒弟在线时才能够发布哦~
4350187;对方没有师徒信息
4350190;由于拜师玩家上前任师父断绝关系，还处于7天不能拜师的限制当中
4350191;徒弟已经连续7天未上线，可以将其逐出师门并获得正常的桃李指数奖励，确定将其逐出师门吗？
4350192;师门中没有徒弟的时候才可以解散师门
4350193;%s在%s的悉心指导下顺利出师，希望他再接再厉，在彩虹世界里面有别样的际遇
4350197;琼基恩
4350198;完成全部任务，你将得到师徒奖励
4350199;师门名字不合法,请修改后再试
4350200;你不是师父哦~只有师父才能邀请加入师门哦~
4350201;师父或徒弟处于副职业状态,请调整到主职业再试
4350202;只有师父才能提出出师哦~
4350203;%s大弟子
4350204;%s二弟子
4350205;%s三弟子
4350206;%s四弟子
4350207;%s五弟子
4350208;%s的徒弟
4350209;%s师父
4350210;在这个过程中，师父对你的帮助大吗？
4350211;对方正处在您的黑名单中，确定要拜他为师？
4350212;对方正处在您的黑名单中，确定要收他为徒？
4350213;师门名字重复,请修改后再试
4350214;%s成功拜入%s师门，成为%s名下高徒。
4350215;该徒弟当前不在线，不能发布任务。
4350216;师父已经给你发布任务了，快去完成吧。
4350217;%s已经将您逐出师门。
4350218;您已将%s逐出师门，7天内不能再收新徒。
4350219;您已将劣徒%s逐出师门，TA的师徒值折算成了桃李值。
4350220;%s已经离开您的师门。
4350221;您已经背离师门，7天内不能再次拜师。
4350222;您已离开师门。良徒择师而拜，离开不负责的老师很明智。
4350223;对方没有师门。
4350224;您已成功创建师门。
4350225;请让徒弟切换成主职业再来。
4350226;今天TA不能再拜师了，门庭变更太频繁。
4350227;您已经累了，今天不能再收更多的徒弟了。
4350581;没有可以扩充随身仓库的道具，请到商城购买"扩充随身包裹"物品！
4350582;没有可以扩充随身仓库的道具，请到商城购买"高级扩充随身包裹"物品！
4350626;兑换自带2到4条随机属性的黄金星座守护，将扣除背包中对应的星座神话圣衣，是否愿意兑换？
4350701;技能成长
4350702;当前登录技能经验点数已经达到100%.\n点击按钮消耗相应道具获得提升.
4350703;想要消耗 %d 个 %s 来帮助你的[%s]技能获得成长么？
4350704;道具不足，成长失败。
4350705;恭喜你，技能获得了成长！
4350706;想要消耗1个%s来帮助你的[%s]技能保存成长值么？
4350707;是 ----> 登出技能并保存成长值
4350708;否 ----> 登出技能，删除成长值
4350709;离开 ----> 撤消登出技能的操作
4350710;道具不足，不能保存成长值，技能登出操作取消。
4350711;[%s]已经撤消，不再有技能效果加成，成长值保留！
4350712;[%s]已经撤消，不再有技能效果加成，成长值删除！
4350713;想要消耗1个洗技能点书将所有已分配技能点归为待分配状态么？
4350714;您的物品栏中没有洗技能点书！
4350715;登录格已经存在技能，请移除一个技能再登录新技能。
4350716;请先解除所有已经登录的成长技能再初始化技能点。
4350717;签到还未开始，请注意签到开始时间哦~
4350718;等级不足60级,不可以发布信息
4350720;ely不足，发布失败
4350721;ely不足，赠送失败
4350723;还没有玩家发布缘分信息哦~
4350724;还没有对其他玩家留言或者送过花哟~
4350725;当前缘分信息已满，暂时不能发布哦~
4350726;还没人来这里留下印记的说~
4350727;已经喜欢过这条留言了
4350728;不能对自己的留言表示喜欢~
4350729;等级不足60级，不能点击喜欢
4350730;哎呀，该留言的喜欢数爆棚了，不能再加了呢~
4350731;还没有送花记录哦~
4350732;玩家的人气已满，不能再赠送鲜花啦~
4350733;是否花费 %d ely赠送%s一朵鲜花？
4350734;没有一束鲜花道具，需要购买吗？
4350735;赠送之后将消耗1个“一束鲜花”道具，是否确定赠送？
4350737;ely不足，续费失败
4350738;今天已经对Ta送过花了哦~
4350740;手持“一束鲜花”对%s深情的说道:%s
4350741;艾玛可稀罕你了
4350742;我要为你承包一个鱼塘
4350743;你的美闪瞎了我的眼
4350744;跟我一起生猴子吧
4350745;请你当我手心里的宝 
4350746;憋说话，吻我
4350747;让我们合法的结合吧
4350748;宝贝宝贝我是你的大锤
4350749;我的世界只有你懂 
4350750;你是我的优乐美
4350751;白羊座
4350752;金牛座
4350753;双子座
4350754;巨蟹座
4350755;狮子座
4350756;处女座
4350757;天秤座
4350758;天蝎座
4350759;射手座
4350760;摩羯座
4350761;水瓶座
4350762;双鱼座
4350763;北京
4350764;天津
4350765;上海
4350766;重庆
4350767;黑龙江
4350768;吉林
4350769;辽宁
4350770;内蒙古
4350771;新疆
4350772;青海
4350773;宁夏
4350774;甘肃
4350775;陕西
4350776;西藏
4350777;四川
4350778;贵州
4350779;云南
4350780;山西
4350781;河北
4350782;山东
4350783;河南
4350784;安徽
4350785;江苏
4350786;湖北
4350787;湖南
4350788;江西
4350789;浙江
4350790;福建
4350791;台湾
4350792;广东
4350793;广西
4350794;海南
4350795;香港
4350796;澳门
4350797;确定删除已发布的缘分信息？
4350798;确定删除该留言吗？
4350799;删除后该条留言将消失，确认执行此操作吗？
4350800;是否花费 %s ely延长缘分信息显示1个月？
4350801;信息有效期为1个月，最后%d天时可选择续费延长时间。
4350802;从高到低
4350803;从低到高
4350804;从远到近
4350805;从近到远
4350806;续费成功，缘分信息延长1个月
4350807;%s在你的缘分信息下面留了言
4350808;%s在您的缘分信息下面送了花
4350809;将信息设置好才能发布哦~
4350810;发布缘分信息需要消耗 Ely：100万
4350811;不能发送空消息
4350812;你已进入对方黑名单，不能发送留言
4350813;等级不足60级，不能赠送鲜花
4350814;请不要频繁操作
4350815;由于你刚删除缘分信息，请等待10秒后再发布
4350816;请前往“%s”处领取任务
4350817;[%s的缘分信息]
4350818;该玩家的缘分信息已过期或被删除
4350819;求婚成功之后才可以申请举办婚礼
4350820;都是结过婚的人了，不要捣乱
4350821;首先你需要一个对象，然后再来找我
4350822;你已经选择过婚礼模式了，快去举行婚礼吧，时间在燃烧啊~
4350823;你们已设置过红包
4350824;玩家和好友都达到60级以后才能申请交往
4350825;无在线单身异性好友
4350826;请先选择异性好友
4350827;还未达到60级，不能进行交往
4350828;你已向 %s 表白，请等待她的回复吧
4350829;换线后请等待1分钟再点击
4350830;请通过艾丽娅斯 空港前往婚礼庭院，找“小小小少女”接取任务
4350831;礼盒不足，需要购买吗？
4350832;情侣点数达到100%后,可在商城购买“请接受我的爱”求婚.(老版本中玩家的爱情等级在结婚之后保留,爱情指数对应转化为甜蜜值)
4350835;%d天内不能申请交往，剩余时间：%d分钟
4350837;爱情得之不易，要和和美美、白头偕老，呐，最重要的就是开心！
4350838;爱情是需要不断滋润的，来为爱人烹饪一道美食吧！
4350839;每天只能制作一次，投入100点以上的甜蜜值还能获得灵犀点数哦！
4350840;举办普通婚礼需要支付[%s]ely，婚礼模式选择后不可再改变，确认你的选择？    
4350841;你已成功申请普通婚礼，请在倒计时结束前找教堂内的主婚牧师举办婚礼（结婚礼服已发送至包裹，穿戴结婚礼服才可以开始婚礼）
4350842;ely不足，申请失败
4350843;举办豪华婚礼需要消耗1个“豪华婚礼券”道具，婚礼模式选择后不可再改变，确认你的选择？  
4350844;你已成功申请豪华婚礼，请在倒计时结束前找婚礼场地内的主婚牧师举办婚礼（结婚礼服已发送至包裹，穿戴结婚礼服才可以开始婚礼）
4350845;没有“豪华婚礼券”，需要购买吗？
4350846;该场景正在举行婚礼，暂不能申请
4350847;该场景处于空闲状态，可以举行婚礼
4350848;我的婚礼就要开始啦，诚邀您的到来，与我一起分享这甜蜜时刻~
4350849;请柬增加券不足，需要购买吗？
4350850;请柬已发出
4350851;请柬数目不足，请前往商城购买“请柬增加券”
4350852;玩家不在线
4350853;请先选择玩家
4350854;确定将剩下的请柬全部随机派送出去？
4350855;请柬已随机派送
4350856;没有人可以进行派送
4350857;隐藏请柬派送入口，出场景后再回来会再出现，确定执行该操作吗？
4350858;包裹已满，无法接受请柬
4350859;婚礼请柬
4350860;收到来自朋友的婚礼请柬
4350861;请设置红包总金额
4350862;请设置红包个数
4350863;红包总金额不能低于100万 ely
4350864;红包设置成功
4350865;总金额不能小于100万 ely，每人抽到的金额随机
4350866;[%s]进行了交往申请，你要进行交往吗？
4350867;恭喜你与[%s]成为恋人
4350868;[%s]拒绝与你交往
4350869;对方已下线
4350870;对方已下线
4350871;求婚方必须拥有家园哦~，家园可以去各大主城“家园管理员”处购买
4350872;距离太远，两人要在一起求婚才显得真诚哦~
4350873;正在等待爱人[%s]的答复
4350874;你的爱人[%s]手持戒指正式向你求婚，要接受这份爱意吗？
4350875;你已成功订婚，现在可以到婚礼庭院找“莉莉安修女”申请举办婚礼哦~
4350876;哎呀，爱人好像不在线了呢，等下次再求婚吧
4350877;你的爱人残忍的拒绝了你的求婚，少年不哭，请再接再厉~
4350879;这场婚礼只有被派送请柬的玩家才能进入
4350882;[%s]已收到爱人的请柬了，不用再派送啦~
4350883;请与爱人组队开始婚礼
4350884;队伍中只有婚礼双方时才可以开始婚礼
4350885;请双方靠近点，才可以开始婚礼
4350886;请双方穿上结婚礼服
4350887;正在等待爱人[%s]的进行确认
4350888;你的爱人[%s]准备开始婚礼，确定马上开始吗？
4350889;你的爱人暂时还不想开始婚礼
4350892;新人还未设置红包哦~
4350893;你来慢了一步，红包已被抢光啦~
4350895;你已领取过红包，不要贪心哦~
4350896;红包返还
4350897;您设置的婚礼红包未被领完，剩余ely全部返还
4350898;今日甜蜜值获得已达上限，无法继续获得甜蜜值
4350899;烹饪成功，你的烹饪的美食已通过邮件发送给恋人
4350900;爱心烹饪
4350901;你的爱人为你烹制了一道美食，赶快品尝一下吧！
4350904;已婚的玩家不能在我这里分手哦~
4350905;首先，你得有个情侣才行！
4350906;确定与你的伴侣分手吗？
4350907;双方已求婚成功，分手后3天内无法进行新的交往，确定分手吗？
4350908;分手成功，你已恢复单身
4350909;分手提醒
4350910;很遗憾，你的情侣宣布单方面与你分手
4350911;你还没有结婚呢
4350912;双方需要在同一条线才可申请协议离婚
4350913;两人能走到一起本身就是缘分，确定要缘尽于此么？
4350914;正在等待对方的答复   
4350915;你的爱人向你提出了离婚，离婚之后将取消一切婚姻特权，确定离婚么？
4350916;协议离婚成功
4350917;你的爱人拒绝了你的离婚申请
4350918;强制离婚后3天内无法进行新的交往，确定花费 %d ely强制离婚吗？
4350919;ely不足，离婚失败
4350920;强制离婚成功
4350921;该选项仅为老版本中已结婚的玩家可点击
4350922;双击右侧道具放入
4350923;ely不足，无法重置
4350924;该物品不可被重置
4350925;注：重置后拼图属性等级将重新生成为初始等级
4350926;请先添加好友后才可申请交往
4350927;对方未到60级，不能申请交往
4350928;对方已有对象了，换一个试试吧~
4351001;到达20级后才能打开
4351002;非组队状态下才可以寻找小队
4351003;请先选中副本
4351004;申请人数已满，请换个队伍试试
4351005;成功加入小队，请等待队长确认开始挑战副本
4351006;预申请组队信息只保留30分钟，30分钟未发起挑战则解散预申请队伍并删除信息
4351007;你已组建副本预申请小队，请于30分钟内确认挑战
4351008;你已解散副本申请小队
4351009;你确定取消自己的队伍申请吗？
4351010;由于你的“%s”副本申请小队队长离开队伍，你成为新的队长，请及时确认开始挑战
4351011;确定将该玩家请离申请小队吗？
4351012;很遗憾，你已被请出“%s”副本的挑战申请小队
4351013;你确定取消申请吗？
4351014;请等待队长确认开始，队长确认后，小队内的玩家将自动组建队伍并弹窗确认是否传送至副本
4351015;小队成员将组建正式的队伍，同时向所有队员发送传送至副本的请求，是否确定开始挑战副本？
4351016;队长已确定开始挑战“%s”副本，是否传送至副本最近入口一起挑战？
4351017;由于队长没有在30分钟内确认开始，你的“%s”副本挑战小队已被解散
4351018;你的爱人已经成功申请婚礼，结婚礼服已发送到邮件，快去领取吧~（穿戴结婚礼服才可以结婚）
4351019;你的爱人为你精心烹制了一道美食，快去邮件收取吧！
4351020;1.爱人的赠送物品通过邮件发送\n2.商城时装婚礼栏有更多的礼服出售
4351021;重置成功
4351023;玩家申请开启婚礼场景后才可进入该场景，其他玩家进入需扣除1张“通用婚礼入场券”（接到请柬的玩家在婚礼时间内可自由进入）
4351024;哎呀，慢了一步，该场景已被其他玩家先开启婚礼啦！
4351025;对方处于3天的无法交往期，请之后再试吧~
4351026;由于婚礼双方已分手，婚礼直接结束！
4351027;这是别人的婚礼哦，要举办的话去“莉莉安修女”处申请吧~
4351028;你还没有家族哦~
4351029;该道具只能在婚礼场景中使用
4351030;你现在还处于限制交往期间，暂时不能申请交往
4351031;只有婚礼双方才能设置红包哦
4351032;你们已经激活过爱情状态特效，不用再激活啦~
4351033;时间加速器每天只能使用1次
4351034;你已处于组队状态，不能创建副本小队
4351035;你已处于组队状态，不能申请副本小队
4351036;退出队伍
4351037;点击让该玩家退出队伍
4351038;包裹已满，请柬已发送到邮件
4351039;我有爱人啦
5001000;找不到可进行对话的朋友。
5001001;频道 %d
5001100;您的包裹中没有足够的战宠复活药水，无法复活战宠。
5001101;您的战宠已经死亡，点击复活按钮进行复活。
5001102;战宠扣除1点快乐度。
5001103;战宠死亡，扣除2点快乐度。
5002000;找不到可进行对话的组员。
5003000;不能给自己发送悄悄话。
5006000;找不到此ID，不存在，未登录游戏或者不在同一服务器上，请稍后尝试。
5006001;已添加到朋友目录的角色。
5006002;人数上限已满，不能再添加对象。
5006003;已添加到黑名单的角色。
5006004;相应动作被对方阻止。
5006005;不能将添加自己。
5006006;不能将添加自己。
5006007;副本
5007000;无效的命令语。输入 /?可查看帮助。
5007001;请至官网http://chd.sdo.com查询相关帮助信息。
5007002;U! Ha!当天发送快速发送的的吉恩迪亚邮局。
5007003;不存在的帐号。
5007004;%s的收件箱已满。
5007005;邮件里没有需要发送的物品。
5007006;未输入对方角色名。
5007007;请为邮件写上标题。
5007008;您有邮件。请确认后再删除。
5007009;相应物品目录已满，无法接收新物品。
5007010;请输入接收人的角色名。
5007011;余额不足，可能是需要发送的金币或者用于支付手续费的金币不够。
5007012;不能给自己发送邮件。
5007013;邮件中包含不健康的单词，不能发送邮件。
5007014;您的话里有不文明用语，请注意。
5007015;想邮寄东西？需要先到商城买邮票哦！
5007016;已经向[%s]发送邮件。
5007026;GM突变
5007100;新到邮件。请前往邮递员处确认邮件。
5007101;收件箱已满。请速确认邮件并清理收件箱。
5007201;硬盘空间已满，无法保存聊天记录信息。
5007202;信息文件有误，请重新输入内容。
5007203;未点击[保存]按钮后关闭窗口，将不会保存修改的内容信息。
5007204;需要[%s]物品。
5007205;选择图标后，输入图标名称和说明。
5008001;热点TOP10
5008100;在副本时无法开设聊天室或邀请玩家进入聊天室.
5008101;请输入2字以上聊天室名称.
5008102;请输入2字以上广告信息.
5008103;需要美容店的[广告票].
5008104;无法再新建聊天室.
5008105;聊天室的人员已满.
5008106;该聊天室不存在，请刷新房间信息.
5008107;[%s]已进入其他聊天室.
5008108;[%s]拒绝了您的邀请.
5008109;[%s]无法接受对话申请，请稍候再试.
5008110;不存在的聊天对象，请刷新聊天对象信息.
5008111;[%s]不接受对话申请.
5008112;[%s]进入房间.
5008113;[%s]退出房间.
5008114;[%s]成为房主.
5008115;需要设置聊天室参与功能.请在聊天室设置窗口改为可以使用聊天室.
5008116;已过期的邀请信息.
5008117;/%d
5008118;踢出2次以上的玩家,不能再进入同一房间.
5008119;男
5008120;女
5008121;?
5008122;正在新建房间.
5008123;正在请求信息.
5008124;已进入聊天室.
5008125;正在搜索聊天对象.
5008126;正在保存Style.
5008127;正在搜索聊天室.
5008128;正在保存聊天室设置.
5008129;[普通]
5008130;[超市]
5008131;[寻人]
5008132;[约会]
5008133;%d/%d
5008134;不能重复3次相同对话.
5008135;%d/%d
5008136;找不到满足搜索条件的对象. 请用其他条件重新搜索.
5008137;聊天室密码
5008138;[%s]邀请您加入对话.\n接受吗?
5008139;将从目前的聊天室退出.\n 您要转到相关房间吗?
5008140;兴趣
5008141;性格
5008142;心情
5008143;状态
5008144;已经进入的聊天室.
5008145;已保存
5008146;您要退出此聊天室吗?
