32603;35600;1;熟练钝器[上级] 等级 +2;
32604;35600;1;击晕 等级 +2;
32605;35600;1;打狗棒法 等级 +2;
32606;35600;1;连击晕 等级 +2;
32607;35600;1;龙虎斗 等级 +2;
32608;35600;1;定魂锤 等级 +2;
32609;35600;1;天地阴阳 等级 +2;
32610;35600;1;当头棒喝 等级 +2;
32611;35600;1;铁锤狂舞 等级 +2;
32612;35600;1;击晕 II 等级 +2;
32613;35600;1;打狗棒法 II 等级 +2;
32614;35600;1;连击晕 II 等级 +2;
32615;35600;1;龙虎斗 II 等级 +2;
32616;35600;1;定魂锤 II 等级 +2;
32617;35600;1;天地阴阳 II 等级 +2;
32618;35600;1;当头棒喝 II 等级 +2;
32619;35600;1;铁锤狂舞 II 等级 +2;
32701;35700;1;熟练枪[初级] 等级 +2;
32702;35700;1;熟练枪[中级] 等级 +2;
32703;35700;1;熟练枪[上级] 等级 +2;
32704;35700;1;突刺 等级 +2;
32705;35700;1;疾风刺 等级 +2;
32706;35700;1;突袭刺 等级 +2;
32707;35700;1;旋风刺 等级 +2;
32708;35700;1;巨突刺 等级 +2;
32709;35700;1;百花乱舞 等级 +2;
32710;35700;1;惊艳一枪 等级 +2;
32711;35700;1;龙枪破云 等级 +2;
32712;35700;1;突刺 II 等级 +2;
32713;35700;1;疾风刺 II 等级 +2;
32714;35700;1;突袭刺 II 等级 +2;
32715;35700;1;旋风刺 II 等级 +2;
32716;35700;1;巨突刺 II 等级 +2;
32717;35700;1;百花乱舞 II 等级 +2;
32718;35700;1;惊艳一枪 II 等级 +2;
32719;35700;1;龙枪破云 II 等级 +2;
32801;35800;1;熟练弓箭[初级] 等级 +2;
32802;35800;1;熟练弓箭[中级] 等级 +2;
32803;35800;1;熟练弓箭[上级] 等级 +2;
32804;35800;1;雨箭 等级 +2;
32805;35800;1;多重箭 等级 +2;
32806;35800;1;暴雨箭 等级 +2;
32807;35800;1;疯狂箭 等级 +2;
32808;35800;1;乱舞箭 等级 +2;
32809;35800;1;凤凰箭 等级 +2;
32810;35800;1;冰凌锥 等级 +2;
32811;35800;1;极光箭影 等级 +2;
32812;35800;1;雨箭 II 等级 +2;
32813;35800;1;多重箭 II 等级 +2;
32814;35800;1;暴雨箭 II 等级 +2;
32815;35800;1;疯狂箭 II 等级 +2;
32816;35800;1;乱舞箭 II 等级 +2;
32817;35800;1;凤凰箭 II 等级 +2;
32818;35800;1;冰凌锥 II 等级 +2;
32819;35800;1;极光箭影 II 等级 +2;
32901;35900;1;熟练十字弓[初级] 等级 +2;
32902;35900;1;熟练十字弓[中级] 等级 +2;
32903;35900;1;熟练十字弓[上级] 等级 +2;
32904;35900;1;连弩 等级 +2;
32905;35900;1;近射 等级 +2;
32906;35900;1;连弩激射 等级 +2;
32907;35900;1;怒射 等级 +2;
32908;35900;1;慧心一射 等级 +2;
32909;35900;1;封印之箭 等级 +2;
32910;35900;1;暗影狙击 等级 +2;
32911;35900;1;飞矢烈震 等级 +2;
32912;35900;1;连弩 II 等级 +2;
32913;35900;1;近射 II 等级 +2;
32914;35900;1;连弩激射 II 等级 +2;
32915;35900;1;怒射 II 等级 +2;
32916;35900;1;慧心一射 II 等级 +2;
32917;35900;1;封印之箭 II 等级 +2;
32918;35900;1;暗影狙击 II 等级 +2;
32919;35900;1;飞矢烈震 II 等级 +2;
33001;36000;1;双刀熟练 I 等级 +2;
33002;36000;1;双刀熟练 II 等级 +2;
33003;36000;1;双刀熟练 III 等级 +2;
33004;36000;1;神经过敏 等级 +2;
33005;36000;1;力量爆发 等级 +2;
33006;36000;1;增加视野 等级 +2;
33101;36100;1;枪 熟练 I 等级 +2;
33102;36100;1;枪 熟练 II 等级 +2;
33103;36100;1;枪 熟练 III 等级 +2;
33104;36100;1;追命 等级 +2;
33105;36100;1;燕返 等级 +2;
33106;36100;1;飓风 等级 +2;
33107;36100;1;杀戮 等级 +2;
33108;36100;1;终结 等级 +2;
33201;36200;1;熟练工具箱[初级] 等级 +2;
33202;36200;1;熟练工具箱[中级] 等级 +2;
33203;36200;1;熟练工具箱[上级] 等级 +2;
33204;36200;1;机械枪 等级 +2;
33205;36200;1;龙猫激光 等级 +2;
33206;36200;1;十万伏特 等级 +2;
33207;36200;1;落锤千吨 等级 +2;
33208;36200;1;火焰_SMG[等级. 1] 等级 +2;
33209;36200;1;火焰_SMG[等级. 2] 等级 +2;
33210;36200;1;火焰_SMG[等级. 3] 等级 +2;
33211;36200;1;火焰_SMG[等级. 4] 等级 +2;
33212;36200;1;火焰_SMG[等级. 5] 等级 +2;
33213;36200;1;火焰_SMG[等级.6 等级 +2;
33214;36200;1;缓速_SMG 等级 +2;
33215;36200;1;威吓_SMG 等级 +2;
33216;36200;1;击退_SMG 等级 +2;
33301;36300;1;MG操纵术[初级] 等级 +2;
33302;36300;1;MG操纵术[中级] 等级 +2;
33303;36300;1;MG操纵术[上级] 等级 +2;
33304;36300;1;MG 熟练[初级] 等级 +2;
33305;36300;1;MG 熟练[中级] 等级 +2;
33306;36300;1;MG 熟练[高级] 等级 +2;
33307;36300;1;金属风暴 等级 +2;
33308;36300;1;极光大破斩 等级 +2;
33309;36300;1;浮游炮 等级 +2;
33310;36300;1;雷光弹 等级 +2;
33401;36400;1;熟练水精灵[初级] 等级 +2;
33402;36400;1;熟练水精灵[中级] 等级 +2;
33403;36400;1;熟练水精灵[上级] 等级 +2;
33404;36400;1;冰盾 等级 +2;
33405;36400;1;魔法泡泡 等级 +2;
33406;36400;1;冰封术 等级 +2;
33407;36400;1;冰风暴 等级 +2;
33408;36400;1;寒冰刺 等级 +2;
33409;36400;1;魔法泡泡 II 等级 +2;
33410;36400;1;冰封术 II 等级 +2;
33411;36400;1;冰风暴II 等级 +2;
33412;36400;1;寒冰刺 II 等级 +2;
33501;36500;1;熟练火精灵[初级] 等级 +2;
33502;36500;1;熟练火精灵[中级] 等级 +2;
33503;36500;1;熟练火精灵[上级] 等级 +2;
33504;36500;1;火之祝福 等级 +2;
33505;36500;1;火球术 等级 +2;
33506;36500;1;多重火球术 等级 +2;
33507;36500;1;火墙术 等级 +2;
33508;36500;1;流星火雨 等级 +2;
33509;36500;1;火球术 II 等级 +2;
33510;36500;1;多重火球术 II 等级 +2;
33511;36500;1;火墙术 II 等级 +2;
33512;36500;1;流星火雨 II 等级 +2;
33601;36600;1;熟练风精灵[初级] 等级 +2;
33602;36600;1;熟练风精灵[中级] 等级 +2;
33603;36600;1;熟练风精灵[上级] 等级 +2;
33604;36600;1;风之祝福 等级 +2;
33605;36600;1;风刃术 等级 +2;
33606;36600;1;多重风刃术 等级 +2;
33607;36600;1;无影风刃 等级 +2;
33608;36600;1;风行天下 等级 +2;
33609;36600;1;风刃术 II 等级 +2;
33610;36600;1;多重风刃术 II 等级 +2;
33611;36600;1;无影风刃 II 等级 +2;
33612;36600;1;风行天下 II 等级 +2;
33701;36700;1;熟练地精灵[初级] 等级 +2;
33702;36700;1;熟练地精灵[中级] 等级 +2;
33703;36700;1;熟练地精灵[上级] 等级 +2;
33704;36700;1;石甲术 等级 +2;
33705;36700;1;地龙牙 等级 +2;
33706;36700;1;天龙牙 等级 +2;
33707;36700;1;双龙炮 等级 +2;
33708;36700;1;黄龙牙 等级 +2;
33709;36700;1;地龙牙 II 等级 +2;
33710;36700;1;天龙牙II 等级 +2;
33711;36700;1;双龙炮 II 等级 +2;
33712;36700;1;黄龙牙 II 等级 +2;
33801;36800;1;解毒术 等级 +2;
33802;36800;1;急救术 等级 +2;
33803;36800;1;解咒术 等级 +2;
33804;36800;1;治愈术[下] 等级 +2;
33805;36800;1;治愈术[中] 等级 +2;
33806;36800;1;治愈术[上] 等级 +2;
33807;36800;1;群疗术[下] 等级 +2;
33808;36800;1;群疗术[中] 等级 +2;
33809;36800;1;群疗术[上] 等级 +2;
33810;36800;1;水疗术[下] 等级 +2;
33811;36800;1;水疗术[中] 等级 +2;
33812;36800;1;水疗术[上] 等级 +2;
33813;36800;1;群体水疗术[下] 等级 +2;
33814;36800;1;群体水疗术[中] 等级 +2;
33815;36800;1;群体水疗术[上] 等级 +2;
33901;36900;1;恢复的演奏 等级 +2;
33902;36900;1;气韵的演奏 等级 +2;
33903;36900;1;神圣的演奏 等级 +2;
33904;36900;1;恶魔的演奏 等级 +2;
33905;36900;1;水精灵的声音 等级 +2;
33906;36900;1;音波的保护 等级 +2;
33907;36900;1;吉它演奏 治疗 等级 +2;
33908;36900;1;吉它演奏 队伍治疗 等级 +2;
33909;36900;1;心之声 等级 +2;
33910;36900;1;圣灵的声音 等级 +2;
33911;36900;1;吉它演奏 治疗II 等级 +2;
33912;36900;1;吉它演奏 队伍治疗II 等级 +2;
33913;36900;1;吉它演奏 治疗III 等级 +2;
33914;36900;1;吉它演奏 队伍治疗III 等级 +2;
33915;36900;1;精灵的呼唤 等级 +2;
33916;36900;1;恶魔之声 等级 +2;
33917;36900;1;吉它演奏 群体治疗 等级 +2;
33918;36900;1;听觉混乱 等级 +2;
33919;36900;1;解毒术 等级 +2;
33920;36900;1;急救术 等级 +2;
34001;0;0;发动效果：敌人的防御力-15％;
34002;0;0;发动效果：力量＋10(＋5);
34003;0;0;发动效果(力量＋30,每升级10);
34004;0;0;发动效果：物理伤害＋10;
34005;0;0;发动效果：恩迪内治疗[下];
34006;0;0;发动效果：死灵的诅咒;
34007;0;0;暴击效果：物理回避＋3％;
34008;0;0;暴击效果：魔法回避＋3％;
34009;0;0;发动效果：幽灵效果(物理免疫);
34010;0;0;发动效果:物理伤害+50;
34011;0;0;发动效果:提升最大攻击力;
34012;0;0;发动效果:最小攻击力上升;
34013;0;0;暴击发动效果:躲避率上升;
34014;0;0;发动效果:最小伤害10%;
34015;0;0;提升最小伤害4%;
34016;0;0;提升最小伤害6%;
34017;0;0;目标防御力减少8%;
34018;0;0;提升最大伤害2%;
34019;0;0;提升最大伤害4%;
34020;0;0;提升最大伤害6%;
34101;0;0;发动效果：魔法暴击伤害＋15％;
34102;0;0;暴击效果：魔法暴击概率＋3％;
34103;0;0;魔法攻击发动效果：幽灵效果(物理免疫);
34104;0;0;魔法发动效果：魔法力＋30(＋5);
34105;0;0;魔法发动效果：魔法伤害10(＋3);
34106;0;0;魔法发动效果:SP恢复;
34107;0;0;魔法暴击效果:魔法暴击伤害+15%;
34108;0;0;魔法发动效果:治愈术[下];
34109;0;0;魔法发动效果:水疗术[下];
34110;0;0;发动效果:魔法攻击力上升;
34111;0;0;发动效果:魔法爆发;
34112;0;0;魔法发动效果:提升魔法伤害;
34113;0;0;魔法暴击伤害:提升躲避率;
34114;0;0;目标魔法防御力减少4%;
34115;0;0;目标魔法防御力减少6%;
34116;0;0;目标魔法防御力减少8%;
34117;0;0;目标魔法防御力减少10%;
34118;0;0;提升魔法暴击伤害10%;
34119;0;0;提升魔法暴击伤害15%;
34120;0;0;提升魔法最大伤害10%;
34201;0;0;被击效果:击退敌人;
34202;0;0;发动效果:移动速度上升;
34203;0;0;发动效果:对象防御减少;
34204;0;0;被击效果：返还10的伤害(＋2);
34205;0;0;被击效果：恩迪内治疗[下];
34206;0;0;被击效果：HP恢复;
34207;0;0;被击效果：SP恢复;
34208;0;0;发动效果:风伤害;
34209;0;0;发动效果：HP恢复;
34210;0;0;发动效果：SP恢复;
34211;0;0;发动效果:移动速度降低40%;
34212;0;0;被击效果:魔法免疫;
34213;0;0;暴击被击效果:物理伤害减少50;
34214;0;0;被击效果:防御力提升&躲避率降低;
34215;0;0;被击效果:命中率提升&躲避率降低;
34216;0;0;被击效果:躲避率提升&防御力降低;
34217;0;0;物理躲避2%;
34218;0;0;物理躲避4%;
34219;0;0;提升防御力30%;
34220;0;0;减少15物理伤害;
20101;100;1;1. 力量 %+d;
20102;100;2;2. 力量 %+d;
20103;100;3;3. 力量 %+d;
20104;100;4;4. 力量 %+d;
20105;100;5;5. 力量 %+d;
20106;100;6;6. 力量 %+d;
20107;100;7;7. 力量 %+d;
20108;100;8;8. 力量 %+d;
20109;100;9;9. 力量 %+d;
20110;100;10;10. 力量 %+d;
20131;100;1;1. 力量 %+d％;
20132;100;2;2. 力量 %+d％;
20133;100;3;3. 力量 %+d％;
20134;100;4;4. 力量 %+d％;
20135;100;5;5. 力量 %+d％;
20136;100;6;6. 力量 %+d％;
20137;100;7;7. 力量 %+d％;
20138;100;8;8. 力量 %+d％;
20139;100;9;9. 力量 %+d％;
20140;100;10;10. 力量 %+d％;
20301;300;1;1. 幸运 %+d;
20302;300;2;2. 幸运 %+d;
20303;300;3;3. 幸运 %+d;
20304;300;4;4. 幸运 %+d;
20305;300;5;5. 幸运 %+d;
20306;300;6;6. 幸运 %+d;
20307;300;7;7. 幸运 %+d;
20308;300;8;8. 幸运 %+d;
20309;300;9;9. 幸运 %+d;
20310;300;10;10. 幸运 %+d;
10331;300;1;1. 幸运 %+d％;
10332;300;2;2. 幸运 %+d％;
10333;300;3;3. 幸运 %+d％;
10334;300;4;4. 幸运 %+d％;
10335;300;5;5. 幸运 %+d％;
10336;300;6;6. 幸运 %+d％;
10337;300;7;7. 幸运 %+d％;
10338;300;8;8. 幸运 %+d％;
10339;300;9;9. 幸运 %+d％;
10340;300;10;10. 幸运 %+d％;
20501;500;1;1. 魔力 %+d;
20502;500;2;2. 魔力 %+d;
20503;500;3;3. 魔力 %+d;
20504;500;4;4. 魔力 %+d;
20505;500;5;5. 魔力 %+d;
20506;500;6;6. 魔力 %+d;
20507;500;7;7. 魔力 %+d;
20508;500;8;8. 魔力 %+d;
20509;500;9;9. 魔力 %+d;
20510;500;10;10. 魔力 %+d;
20531;500;1;1. 魔力 %+d％;
20532;500;2;2. 魔力 %+d％;
20533;500;3;3. 魔力 %+d％;
20534;500;4;4. 魔力 %+d％;
20535;500;5;5. 魔力 %+d％;
20536;500;6;6. 魔力 %+d％;
20537;500;7;7. 魔力 %+d％;
20538;500;8;8. 魔力 %+d％;
20539;500;9;9. 魔力 %+d％;
20540;500;10;10. 魔力 %+d％;
20701;700;1;1. 体力 %+d;
20702;700;2;2. 体力 %+d;
20703;700;3;3. 体力 %+d;
20704;700;4;4. 体力 %+d;
20705;700;5;5. 体力 %+d;
20706;700;6;6. 体力 %+d;
20707;700;7;7. 体力 %+d;
20708;700;8;8. 体力 %+d;
20709;700;9;9. 体力 %+d;
20710;700;10;10. 体力 %+d;
20731;700;1;1. 体力 %+d％;
20732;700;2;2. 体力 %+d％;
20733;700;3;3. 体力 %+d％;
20734;700;4;4. 体力 %+d％;
20735;700;5;5. 体力 %+d％;
20736;700;6;6. 体力 %+d％;
20737;700;7;7. 体力 %+d％;
20738;700;8;8. 体力 %+d％;
20739;700;9;9. 体力 %+d％;
20740;700;10;10. 体力 %+d％;
21901;11900;1;1. 魔法伤害减少 %+d;
21902;11900;2;2. 魔法伤害减少 %+d;
21903;11900;3;3. 魔法伤害减少 %+d;
21904;11900;4;4. 魔法伤害减少 %+d;
21905;11900;5;5. 魔法伤害减少 %+d;
21906;11900;6;6. 魔法伤害减少 %+d;
21907;11900;7;7. 魔法伤害减少 %+d;
21908;11900;8;8. 魔法伤害减少 %+d;
21909;11900;9;9. 魔法伤害减少 %+d;
21910;11900;10;10. 魔法伤害减少 %+d;
20901;900;1;1. 最大 HP %+d;
20902;900;2;2. 最大 HP %+d;
20903;900;3;3. 最大 HP %+d;
20904;900;4;4. 最大 HP %+d;
20905;900;5;5. 最大 HP %+d;
20906;900;6;6. 最大 HP %+d;
20907;900;7;7. 最大 HP %+d;
20908;900;8;8. 最大 HP %+d;
20909;900;9;9. 最大 HP %+d;
20910;900;10;10. 最大 HP %+d;
21101;1100;1;1. 最大 SP %+d;
21102;1100;2;2. 最大 SP %+d;
21103;1100;3;3. 最大 SP %+d;
21104;1100;4;4. 最大 SP %+d;
21105;1100;5;5. 最大 SP %+d;
21106;1100;6;6. 最大 SP %+d;
21107;1100;7;7. 最大 SP %+d;
21108;1100;8;8. 最大 SP %+d;
21109;1100;9;9. 最大 SP %+d;
21110;1100;10;10. 最大 SP %+d;
26801;16800;1;1. 治愈爆击几率 %+d％;
26802;16800;2;2. 治愈爆击几率 %+d％;
26803;16800;3;3. 治愈爆击几率 %+d％;
26804;16800;4;4. 治愈爆击几率 %+d％;
26805;16800;5;5. 治愈爆击几率 %+d％;
26806;16800;6;6. 治愈爆击几率 %+d％;
26807;16800;7;7. 治愈爆击几率 %+d％;
26808;16800;8;8. 治愈爆击几率 %+d％;
26809;16800;9;9. 治愈爆击几率 %+d％;
26810;16800;10;10. 治愈爆击几率 %+d％;
23901;3900;1;1. 物理最小伤害 %+d％;
23902;3900;2;2. 物理最小伤害 %+d％;
23903;3900;3;3. 物理最小伤害 %+d％;
23904;3900;4;4. 物理最小伤害 %+d％;
23905;3900;5;5. 物理最小伤害 %+d％;
23906;3900;6;6. 物理最小伤害 %+d％;
23907;3900;7;7. 物理最小伤害 %+d％;
23908;3900;8;8. 物理最小伤害 %+d％;
23909;3900;9;9. 物理最小伤害 %+d％;
23910;3900;10;10. 物理最小伤害 %+d％;
24101;4100;1;1. 物理最大伤害 %+d％;
24102;4100;2;2. 物理最大伤害 %+d％;
24103;4100;3;3. 物理最大伤害 %+d％;
24104;4100;4;4. 物理最大伤害 %+d％;
24105;4100;5;5. 物理最大伤害 %+d％;
24106;4100;6;6. 物理最大伤害 %+d％;
24107;4100;7;7. 物理最大伤害 %+d％;
24108;4100;8;8. 物理最大伤害 %+d％;
24109;4100;9;9. 物理最大伤害 %+d％;
24110;4100;10;10. 物理最大伤害 %+d％;
24321;4300;1;1. 魔法最小伤害 %+d％;
24322;4300;2;2. 魔法最小伤害 %+d％;
24323;4300;3;3. 魔法最小伤害 %+d％;
24324;4300;4;4. 魔法最小伤害 %+d％;
24325;4300;5;5. 魔法最小伤害 %+d％;
24326;4300;6;6. 魔法最小伤害 %+d％;
24327;4300;7;7. 魔法最小伤害 %+d％;
24328;4300;8;8. 魔法最小伤害 %+d％;
24329;4300;9;9. 魔法最小伤害 %+d％;
24330;4300;10;10. 魔法最小伤害 %+d％;
24521;4500;1;1. 魔法最大伤害 %+d％;
24522;4500;2;2. 魔法最大伤害 %+d％;
24523;4500;3;3. 魔法最大伤害 %+d％;
24524;4500;4;4. 魔法最大伤害 %+d％;
24525;4500;5;5. 魔法最大伤害 %+d％;
24526;4500;6;6. 魔法最大伤害 %+d％;
24527;4500;7;7. 魔法最大伤害 %+d％;
24528;4500;8;8. 魔法最大伤害 %+d％;
24529;4500;9;9. 魔法最大伤害 %+d％;
24530;4500;10;10. 魔法最大伤害 %+d％;
27101;7100;1;1. 物理破韧暴击伤害 %+d％;
27102;7100;2;2. 物理破韧暴击伤害 %+d％;
27103;7100;3;3. 物理破韧暴击伤害 %+d％;
27104;7100;4;4. 物理破韧暴击伤害 %+d％;
27105;7100;5;5. 物理破韧暴击伤害 %+d％;
27106;7100;6;6. 物理破韧暴击伤害 %+d％;
27107;7100;7;7. 物理破韧暴击伤害 %+d％;
27108;7100;8;8. 物理破韧暴击伤害 %+d％;
27109;7100;9;9. 物理破韧暴击伤害 %+d％;
27110;7100;10;10. 物理破韧暴击伤害 %+d％;
27501;7500;1;1. 魔法破韧暴击伤害 %+d％;
27502;7500;2;2. 魔法破韧暴击伤害 %+d％;
27503;7500;3;3. 魔法破韧暴击伤害 %+d％;
27504;7500;4;4. 魔法破韧暴击伤害 %+d％;
27505;7500;5;5. 魔法破韧暴击伤害 %+d％;
27506;7500;6;6. 魔法破韧暴击伤害 %+d％;
27507;7500;7;7. 魔法破韧暴击伤害 %+d％;
27508;7500;8;8. 魔法破韧暴击伤害 %+d％;
27509;7500;9;9. 魔法破韧暴击伤害 %+d％;
27510;7500;10;10. 魔法破韧暴击伤害 %+d％;
21301;10300;1;1. 防御力 %+d;
21302;10300;2;2. 防御力 %+d;
21303;10300;3;3. 防御力 %+d;
21304;10300;4;4. 防御力 %+d;
21305;10300;5;5. 防御力 %+d;
21306;10300;6;6. 防御力 %+d;
21307;10300;7;7. 防御力 %+d;
21308;10300;8;8. 防御力 %+d;
21309;10300;9;9. 防御力 %+d;
21310;10300;10;10. 防御力 %+d;
26501;6500;1;1. 物理伤害减少 %+d;
26502;6500;2;2. 物理伤害减少 %+d;
26503;6500;3;3. 物理伤害减少 %+d;
26504;6500;4;4. 物理伤害减少 %+d;
26505;6500;5;5. 物理伤害减少 %+d;
26506;6500;6;6. 物理伤害减少 %+d;
26507;6500;7;7. 物理伤害减少 %+d;
26508;6500;8;8. 物理伤害减少 %+d;
26509;6500;9;9. 物理伤害减少 %+d;
26510;6500;10;10. 物理伤害减少 %+d;
14101;100;1;1. 力量 %+d;
14102;100;2;2. 力量 %+d;
14103;100;3;3. 力量 %+d;
14104;100;4;4. 力量 %+d;
14105;100;5;5. 力量 %+d;
14106;100;6;6. 力量 %+d;
14107;100;7;7. 力量 %+d;
14108;100;8;8. 力量 %+d;
14109;100;9;9. 力量 %+d;
14110;100;10;10. 力量 %+d;
14111;100;11;11. 力量 %+d;
14112;100;12;12. 力量 %+d;
14151;100;1;1. 力量 %+d;
14152;100;2;2. 力量 %+d;
14153;100;3;3. 力量 %+d;
14154;100;4;4. 力量 %+d;
14155;100;5;5. 力量 %+d;
14156;100;6;6. 力量 %+d;
14157;100;7;7. 力量 %+d;
14158;100;8;8. 力量 %+d;
14159;100;9;9. 力量 %+d;
14160;100;10;10. 力量 %+d;
14161;100;11;11. 力量 %+d;
14162;100;12;12. 力量 %+d;
14301;300;1;1. 幸运 %+d;
14302;300;2;2. 幸运 %+d;
14303;300;3;3. 幸运 %+d;
14304;300;4;4. 幸运 %+d;
14305;300;5;5. 幸运 %+d;
14306;300;6;6. 幸运 %+d;
14307;300;7;7. 幸运 %+d;
14308;300;8;8. 幸运 %+d;
14309;300;9;9. 幸运 %+d;
14310;300;10;10. 幸运 %+d;
14311;300;11;11. 幸运 %+d;
14312;300;12;12. 幸运 %+d;
14351;300;1;1. 幸运 %+d;
14352;300;2;2. 幸运 %+d;
14353;300;3;3. 幸运 %+d;
14354;300;4;4. 幸运 %+d;
14355;300;5;5. 幸运 %+d;
14356;300;6;6. 幸运 %+d;
14357;300;7;7. 幸运 %+d;
14358;300;8;8. 幸运 %+d;
14359;300;9;9. 幸运 %+d;
14360;300;10;10. 幸运 %+d;
14361;300;11;11. 幸运 %+d;
14362;300;12;12. 幸运 %+d;
14501;500;1;1. 魔力 %+d;
14502;500;2;2. 魔力 %+d;
14503;500;3;3. 魔力 %+d;
14504;500;4;4. 魔力 %+d;
14505;500;5;5. 魔力 %+d;
14506;500;6;6. 魔力 %+d;
14507;500;7;7. 魔力 %+d;
14508;500;8;8. 魔力 %+d;
14509;500;9;9. 魔力 %+d;
14510;500;10;10. 魔力 %+d;
14511;500;11;11. 魔力 %+d;
14512;500;12;12. 魔力 %+d;
14551;500;1;1. 魔力 %+d;
14552;500;2;2. 魔力 %+d;
14553;500;3;3. 魔力 %+d;
14554;500;4;4. 魔力 %+d;
14555;500;5;5. 魔力 %+d;
14556;500;6;6. 魔力 %+d;
14557;500;7;7. 魔力 %+d;
14558;500;8;8. 魔力 %+d;
14559;500;9;9. 魔力 %+d;
14560;500;10;10. 魔力 %+d;
14561;500;11;11. 魔力 %+d;
14562;500;12;12. 魔力 %+d;
14701;700;1;1. 体力 %+d;
14702;700;2;2. 体力 %+d;
14703;700;3;3. 体力 %+d;
14704;700;4;4. 体力 %+d;
14705;700;5;5. 体力 %+d;
14706;700;6;6. 体力 %+d;
14707;700;7;7. 体力 %+d;
14708;700;8;8. 体力 %+d;
14709;700;9;9. 体力 %+d;
14710;700;10;10. 体力 %+d;
14711;700;11;11. 体力 %+d;
14712;700;12;12. 体力 %+d;
14751;700;1;1. 体力 %+d;
14752;700;2;2. 体力 %+d;
14753;700;3;3. 体力 %+d;
14754;700;4;4. 体力 %+d;
14755;700;5;5. 体力 %+d;
14756;700;6;6. 体力 %+d;
14757;700;7;7. 体力 %+d;
14758;700;8;8. 体力 %+d;
14759;700;9;9. 体力 %+d;
14760;700;10;10. 体力 %+d;
14761;700;11;11. 体力 %+d;
14762;700;12;12. 体力 %+d;
14901;900;1;1. 最大 HP %+d;
14902;900;2;2. 最大 HP %+d;
14903;900;3;3. 最大 HP %+d;
14904;900;4;4. 最大 HP %+d;
14905;900;5;5. 最大 HP %+d;
14906;900;6;6. 最大 HP %+d;
14907;900;7;7. 最大 HP %+d;
14908;900;8;8. 最大 HP %+d;
14909;900;9;9. 最大 HP %+d;
14910;900;10;10. 最大 HP %+d;
14911;900;11;11. 最大 HP %+d;
14912;900;12;12. 最大 HP %+d;
14951;900;1;1. 最大 HP %+d;
14952;900;2;2. 最大 HP %+d;
14953;900;3;3. 最大 HP %+d;
14954;900;4;4. 最大 HP %+d;
14955;900;5;5. 最大 HP %+d;
14956;900;6;6. 最大 HP %+d;
14957;900;7;7. 最大 HP %+d;
14958;900;8;8. 最大 HP %+d;
14959;900;9;9. 最大 HP %+d;
14960;900;10;10. 最大 HP %+d;
14961;900;11;11. 最大 HP %+d;
14962;900;12;12. 最大 HP %+d;
15101;1100;1;1. 最大 SP %+d;
15102;1100;2;2. 最大 SP %+d;
15103;1100;3;3. 最大 SP %+d;
15104;1100;4;4. 最大 SP %+d;
15105;1100;5;5. 最大 SP %+d;
15106;1100;6;6. 最大 SP %+d;
15107;1100;7;7. 最大 SP %+d;
15108;1100;8;8. 最大 SP %+d;
15109;1100;9;9. 最大 SP %+d;
15110;1100;10;10. 最大 SP %+d;
15111;1100;11;11. 最大 SP %+d;
15112;1100;12;12. 最大 SP %+d;
15151;1100;1;1. 最大 SP %+d;
15152;1100;2;2. 最大 SP %+d;
15153;1100;3;3. 最大 SP %+d;
15154;1100;4;4. 最大 SP %+d;
15155;1100;5;5. 最大 SP %+d;
15156;1100;6;6. 最大 SP %+d;
15157;1100;7;7. 最大 SP %+d;
15158;1100;8;8. 最大 SP %+d;
15159;1100;9;9. 最大 SP %+d;
15160;1100;10;10. 最大 SP %+d;
15161;1100;11;11. 最大 SP %+d;
15162;1100;12;12. 最大 SP %+d;
15201;7100;1;1. 物理破韧暴击伤害 %+d％;
15202;7100;2;2. 物理破韧暴击伤害 %+d％;
15203;7100;3;3. 物理破韧暴击伤害 %+d％;
15204;7100;4;4. 物理破韧暴击伤害 %+d％;
15205;7100;5;5. 物理破韧暴击伤害 %+d％;
15206;7100;6;6. 物理破韧暴击伤害 %+d％;
15207;7100;7;7. 物理破韧暴击伤害 %+d％;
15208;7100;8;8. 物理破韧暴击伤害 %+d％;
15209;7100;9;9. 物理破韧暴击伤害 %+d％;
15210;7100;10;10. 物理破韧暴击伤害 %+d％;
15211;7100;11;11. 物理破韧暴击伤害 %+d％;
15212;7100;12;12. 物理破韧暴击伤害 %+d％;
15251;7100;1;1. 物理破韧暴击伤害 %+d％;
15252;7100;2;2. 物理破韧暴击伤害 %+d％;
15253;7100;3;3. 物理破韧暴击伤害 %+d％;
15254;7100;4;4. 物理破韧暴击伤害 %+d％;
15255;7100;5;5. 物理破韧暴击伤害 %+d％;
15256;7100;6;6. 物理破韧暴击伤害 %+d％;
15257;7100;7;7. 物理破韧暴击伤害 %+d％;
15258;7100;8;8. 物理破韧暴击伤害 %+d％;
15259;7100;9;9. 物理破韧暴击伤害 %+d％;
15260;7100;10;10. 物理破韧暴击伤害 %+d％;
15261;7100;11;11. 物理破韧暴击伤害 %+d％;
15262;7100;12;12. 物理破韧暴击伤害 %+d％;
15301;4700;1;1. 移动速度 %+d％;
15302;4700;2;2. 移动速度 %+d％;
15303;4700;3;3. 移动速度 %+d％;
15304;4700;4;4. 移动速度 %+d％;
15305;4700;5;5. 移动速度 %+d％;
15306;4700;6;6. 移动速度 %+d％;
15307;4700;7;7. 移动速度 %+d％;
